#Time_ns State SLAHS_mindist_A LVTKL_mindist_A
43.55 N 14.2215 13.9210
43.56 N 14.2086 13.1571
43.57 N 12.5494 12.0068
43.58 N 12.0199 13.0128
43.59 N 12.2727 12.2437
43.60 N 11.1810 13.1994
43.61 N 11.7755 12.6550
43.62 N 11.4439 11.6126
43.63 N 9.4529 9.3249
43.64 N 8.0081 7.7742
43.65 N 7.7864 7.3597
43.66 N 10.8963 10.1545
43.67 N 9.3340 8.7499
43.68 N 8.8182 8.8892
43.69 N 8.0191 8.9378
43.70 N 6.6705 9.8051
43.71 N 5.5055 8.6422
43.72 N 7.1167 8.7234
43.73 N 6.7827 8.0981
43.74 N 7.0477 9.1076
43.75 N 7.5584 8.6390
43.76 N 7.4838 10.1299
43.77 N 9.5909 11.5232
43.78 N 8.2244 9.3780
43.79 N 7.9692 9.4668
43.80 N 9.6625 9.5655
43.81 N 9.7504 7.3567
43.82 N 9.8784 9.3972
43.83 N 10.4133 9.3311
43.84 N 10.0412 10.3381
43.85 N 12.0055 10.9753
43.86 N 12.1623 11.9562
43.87 N 11.7633 10.5247
43.88 N 10.0694 10.4050
43.89 N 8.4611 8.3048
43.90 N 10.4769 8.9590
43.91 N 8.3773 9.0371
43.92 N 7.7557 8.9267
43.93 N 7.5466 8.2359
43.94 N 8.7425 9.5573
43.95 N 8.0543 8.8903
43.96 N 6.9845 7.7970
43.97 N 7.6941 7.4876
43.98 N 10.0999 8.1073
43.99 N 10.8670 9.0254
44.00 N 10.0825 9.4163
44.01 N 10.6006 12.0029
44.02 N 10.1897 12.4853
44.03 N 8.2971 11.0737
44.04 N 8.0784 11.5745
44.05 N 7.0958 12.1623
44.06 N 9.9079 11.4981
44.07 N 7.8868 11.4712
44.08 N 7.8915 10.9910
44.09 N 7.0717 11.6206
44.10 N 7.8451 8.7047
44.11 N 6.7724 9.2226
44.12 N 6.4307 10.9651
44.13 N 5.2022 9.5553
44.14 N 5.1796 9.3814
44.15 N 5.2689 9.2326
44.16 N 5.3975 9.3936
44.17 N 5.6379 10.0527
44.18 N 6.0228 9.4829
44.19 N 5.1585 8.5975
44.20 N 6.7428 8.4718
44.21 N 4.5251 8.5525
44.22 N 5.2544 8.1755
44.23 N 7.3053 9.5613
44.24 N 6.5947 9.8764
44.25 N 5.7010 9.0839
44.26 N 7.1295 7.6599
44.27 N 9.7857 9.3171
44.28 N 9.9167 8.4930
44.29 N 9.9536 9.7186
44.30 N 8.3367 8.9549
44.31 N 7.7674 9.4692
44.32 N 5.8990 8.9763
44.33 N 7.2519 11.3355
44.34 N 8.3666 12.2855
44.35 N 10.5845 12.7986
44.36 N 10.6863 13.0726
44.37 N 11.9193 14.3545
44.38 N 10.8840 14.0016
44.39 N 12.3409 14.7399
44.40 N 14.4172 16.9914
44.41 N 12.7591 15.7055
44.42 N 11.9859 15.5058
44.43 N 10.5986 14.2056
44.44 N 12.6331 14.2626
44.45 N 13.1235 17.0941
44.46 N 10.0211 14.8839
44.47 N 10.6790 15.6815
44.48 N 11.9897 15.0158
44.49 N 9.6550 12.9587
44.50 N 11.1155 15.1981
44.51 N 10.2564 14.0619
44.52 N 9.7161 14.6053
44.53 N 9.8254 14.1038
44.54 N 10.2031 14.1964
44.55 N 10.5872 15.1321
44.56 N 11.6964 16.6132
44.57 N 10.4266 14.5367
44.58 N 10.5820 14.7775
44.59 N 10.3852 15.4167
44.60 N 10.7486 15.3680
44.61 N 10.7598 15.5478
44.62 N 9.2304 14.3120
44.63 N 7.4616 13.3220
44.64 N 7.7126 13.3262
44.65 N 8.7536 13.8599
44.66 N 8.9688 14.2657
44.67 N 9.2089 15.5916
44.68 N 8.4810 14.6989
44.69 N 9.5178 14.2135
44.70 N 8.5284 12.6413
44.71 N 6.8672 10.2514
44.72 N 6.5908 9.0446
44.73 N 5.8859 9.5697
44.74 N 6.7130 9.8923
44.75 N 7.6885 10.7899
44.76 N 9.4729 10.8667
44.77 N 9.7988 12.1294
44.78 N 8.4327 11.3736
44.79 N 9.3477 10.6679
44.80 N 9.2743 10.1160
44.81 N 10.9247 10.0893
44.82 N 11.6191 10.4934
44.83 N 10.2262 8.0326
44.84 N 9.7319 9.6938
44.85 N 11.2263 9.9522
44.86 N 7.8379 9.9920
44.87 N 6.8749 10.7556
44.88 N 8.1983 9.7765
44.89 N 8.5578 12.1682
44.90 N 7.7705 11.0842
44.91 N 7.9576 11.4878
44.92 N 9.9475 12.8641
44.93 N 10.3382 13.9434
44.94 N 11.4872 15.2976
44.95 N 10.9112 15.1856
44.96 N 11.9266 14.6563
44.97 N 12.3597 15.9025
44.98 N 12.8418 16.5076
44.99 N 13.6236 14.7102
45.00 N 15.4358 15.7072
45.01 N 15.4265 17.8776
45.02 N 15.5241 18.2291
45.03 N 13.1258 16.5812
45.04 N 13.4656 16.9178
45.05 N 14.9054 18.7051
45.06 N 15.6441 15.1045
45.07 N 13.8751 16.3030
45.08 N 12.6314 16.1806
45.09 N 13.6170 16.1446
45.10 N 13.5983 16.5910
45.11 N 10.8204 13.9405
45.12 N 10.6865 14.3038
45.13 N 11.8212 16.1959
45.14 N 12.1832 15.6529
45.15 N 12.6566 16.4480
45.16 N 14.0551 15.0302
45.17 N 15.3416 13.7775
45.18 N 14.8490 13.1285
45.19 N 14.9664 14.0871
45.20 N 15.6683 15.5276
45.21 N 15.9370 14.5729
45.22 N 16.1661 14.4081
45.23 N 15.3236 15.6445
45.24 N 14.5440 15.9881
45.25 N 15.1537 17.2297
45.26 N 15.6353 14.9368
45.27 N 14.0268 15.6597
45.28 N 15.2049 15.9452
45.29 N 16.2260 17.5093
45.30 N 15.2874 17.3192
45.31 N 16.1816 15.5227
45.32 N 15.9399 14.9413
45.33 N 15.8278 15.1155
45.34 N 16.8320 16.3711
45.35 N 15.9990 14.4664
45.36 N 15.5885 13.6556
45.37 N 14.6367 13.9711
45.38 N 13.7939 12.9788
45.39 N 15.0061 13.8081
45.40 N 15.9860 14.7614
45.41 N 16.5850 13.9514
45.42 N 14.1580 14.3689
45.43 N 15.0613 13.0257
45.44 N 13.8230 11.5183
45.45 N 13.4310 11.4028
45.46 N 14.5859 10.7264
45.47 N 13.8238 10.3804
45.48 N 15.2258 11.3323
45.49 N 13.9007 10.3938
45.50 N 11.8688 11.5056
45.51 N 11.5291 10.4485
45.52 N 13.4975 11.4074
45.53 N 15.0387 11.8553
45.54 N 13.1451 12.2839
45.55 N 14.2921 12.1043
45.56 N 14.5185 11.4842
45.57 N 13.6981 12.5668
45.58 N 13.8200 13.0652
45.59 N 12.8333 10.6191
45.60 N 13.2336 12.1558
45.61 N 14.6575 13.3764
45.62 N 14.1750 14.9609
45.63 N 13.1783 13.6936
45.64 N 13.3471 13.7194
45.65 N 12.8380 12.9005
45.66 N 11.3285 12.5206
45.67 N 10.6844 13.3080
45.68 N 13.3483 13.6907
45.69 N 12.3998 14.4335
45.70 N 12.1414 13.2864
45.71 N 11.4933 14.6593
45.72 N 9.9961 13.1172
45.73 N 8.6142 12.5144
45.74 N 8.7628 13.7731
45.75 N 9.1246 12.8748
45.76 N 9.2697 13.3410
45.77 N 12.0865 11.7558
45.78 N 12.1031 11.6872
45.79 N 14.2179 13.5259
45.80 N 14.0008 13.8021
45.81 N 12.1867 12.7375
45.82 N 12.8574 12.3020
45.83 N 11.1637 11.2699
45.84 N 12.1714 13.3075
45.85 N 13.6216 14.1916
45.86 N 14.3243 16.1886
45.87 N 15.1298 17.2356
45.88 N 15.1124 15.6853
45.89 N 15.6244 16.7427
45.90 N 15.7956 15.5955
45.91 N 15.6222 14.6394
45.92 N 15.0438 14.0084
45.93 N 15.6192 13.1265
45.94 N 16.3726 13.8750
45.95 N 16.3755 14.2893
45.96 N 17.8918 15.4260
45.97 N 16.3532 13.9108
45.98 N 18.0486 15.2981
45.99 N 16.4576 16.2903
46.00 N 18.9036 18.6158
46.01 N 17.1844 19.0539
46.02 N 16.0745 18.1307
46.03 N 17.9768 17.8427
46.04 N 15.8770 17.1525
46.05 N 15.2266 16.2503
46.06 N 14.7930 16.0943
46.07 N 15.0880 15.0163
46.08 N 16.2931 14.7118
46.09 N 14.0225 11.6904
46.10 N 15.1762 12.8286
46.11 N 13.9968 11.7905
46.12 N 13.1290 12.9597
46.13 N 14.0354 14.0587
46.14 N 14.3090 13.2445
46.15 N 13.4111 11.2569
46.16 N 15.2092 14.0677
46.17 N 16.0350 14.9978
46.18 N 14.9163 14.9392
46.19 N 15.7324 15.5722
46.20 N 13.7569 14.9811
46.21 N 15.8307 16.4614
46.22 N 15.3630 15.2536
46.23 N 17.5526 16.6485
46.24 N 17.7684 15.6319
46.25 N 17.0923 17.7268
46.26 N 17.2452 17.6153
46.27 N 17.9989 17.7245
46.28 N 17.6506 18.0996
46.29 N 17.6285 17.8071
46.30 N 16.4749 16.7414
46.31 N 15.7424 17.1291
46.32 N 16.6423 16.9370
46.33 N 17.2644 18.1132
46.34 N 16.9481 17.5969
46.35 N 17.9363 18.8477
46.36 N 18.8987 17.1448
46.37 N 19.0321 17.2992
46.38 N 18.8348 18.5730
46.39 N 19.5704 16.6929
46.40 N 17.9172 16.5205
46.41 N 18.9301 18.7439
46.42 N 17.5541 18.6913
46.43 N 18.0388 16.0977
46.44 N 19.5422 16.1151
46.45 N 18.5504 16.8963
46.46 N 18.7566 19.5298
46.47 N 18.9454 18.9436
46.48 N 18.4522 18.8484
46.49 N 19.1568 18.3690
46.50 N 19.0305 18.7255
46.51 N 18.8519 18.3352
46.52 N 19.1649 18.4849
46.53 N 17.6905 17.9736
46.54 N 14.3003 17.8421
46.55 N 14.4796 18.0603
46.56 N 15.0249 18.8305
46.57 N 14.7575 18.6159
46.58 N 16.4670 19.1389
46.59 N 16.8169 19.0461
46.60 N 16.8576 19.8002
46.61 N 16.2991 20.4360
46.62 N 16.3130 19.7674
46.63 N 16.9766 20.4408
46.64 N 14.5532 18.1302
46.65 N 15.7196 18.0887
46.66 N 14.9187 17.9219
46.67 N 14.2653 17.9021
46.68 N 14.3774 17.5135
46.69 N 14.5284 17.4179
46.70 N 13.6686 17.0424
46.71 N 14.3849 16.4463
46.72 N 14.5641 16.8394
46.73 N 14.5146 16.6439
46.74 N 15.0427 17.4098
46.75 N 14.3655 15.2304
46.76 N 14.5953 14.5339
46.77 N 14.7161 15.3829
46.78 N 13.8047 14.7502
46.79 N 12.3316 15.1653
46.80 N 12.7232 13.6045
46.81 N 10.7254 12.4832
46.82 N 12.7848 13.9001
46.83 N 11.2096 13.0183
46.84 N 11.7220 12.7097
46.85 N 12.0311 13.9215
46.86 N 10.6261 12.4694
46.87 N 11.6297 12.9487
46.88 N 11.3747 12.5668
46.89 N 9.4369 9.2518
46.90 N 9.7771 10.2203
46.91 N 9.8061 11.4397
46.92 N 10.4231 10.9255
46.93 N 9.2638 10.9152
46.94 N 10.7527 12.6506
46.95 N 11.7197 12.7379
46.96 N 11.5076 13.8178
46.97 N 10.9501 11.4656
46.98 N 10.9833 12.0687
46.99 N 10.2671 10.0619
47.00 N 10.6475 10.7060
47.01 N 11.3574 12.2879
47.02 N 10.9533 10.1610
47.03 N 10.5051 9.7118
47.04 N 11.0550 10.4599
47.05 N 11.1062 11.5424
47.06 N 11.2867 12.4760
47.07 N 11.8457 13.4673
47.08 N 14.4132 13.3239
47.09 N 12.8615 14.5087
47.10 N 13.8547 13.8991
47.11 N 11.5432 12.9116
47.12 N 9.6311 11.7779
47.13 N 9.5954 12.0220
47.14 N 10.1592 10.5303
47.15 N 8.4884 10.7030
47.16 N 9.2537 10.3595
47.17 N 9.1890 11.1441
47.18 N 10.6815 13.3495
47.19 N 8.8788 11.6733
47.20 N 9.1900 11.5366
47.21 N 10.3223 12.1554
47.22 N 11.8617 13.5272
47.23 N 12.9800 13.2528
47.24 N 12.3276 13.1018
47.25 N 11.1388 10.6623
47.26 N 11.4092 11.2584
47.27 N 11.4671 10.0046
47.28 N 12.5793 10.9959
47.29 N 12.4840 10.6506
47.30 N 11.2003 9.3363
47.31 N 12.5175 10.3296
47.32 N 10.9752 9.2022
47.33 N 11.4822 9.5135
47.34 N 11.6712 10.4548
47.35 N 9.6144 8.3206
47.36 N 11.1684 9.7119
47.37 N 11.4133 9.4363
47.38 N 12.4987 9.5271
47.39 N 12.2517 8.7464
47.40 N 13.5389 11.2474
47.41 N 12.7969 10.5137
47.42 N 11.4776 8.6809
47.43 N 12.7306 9.7678
47.44 N 11.6441 9.4895
47.45 N 12.6979 11.2110
47.46 N 12.6601 10.8346
47.47 N 13.7660 11.0937
47.48 N 13.0782 10.9473
47.49 N 13.5682 12.0593
47.50 N 13.5481 12.2377
47.51 N 14.9882 12.1016
47.52 N 14.4349 12.4738
47.53 N 12.8507 11.6902
47.54 N 11.3157 10.1324
47.55 N 11.1070 11.0369
47.56 N 10.8868 10.0443
47.57 N 11.6250 10.5303
47.58 N 11.3259 11.5715
47.59 N 10.3428 9.9871
47.60 N 9.8187 9.2033
47.61 N 11.0124 10.3616
47.62 N 12.7809 12.2183
47.63 N 14.7664 13.3623
47.64 N 16.0346 14.0588
47.65 N 15.9325 14.7526
47.66 N 16.0829 14.3698
47.67 N 18.2094 15.8680
47.68 N 18.1191 15.9573
47.69 N 16.8846 14.4775
47.70 N 17.4152 15.6230
47.71 N 18.9685 15.4948
47.72 N 17.2120 15.5837
47.73 N 15.7536 14.0609
47.74 N 15.3207 12.7473
47.75 N 16.3895 14.8090
47.76 N 16.4402 14.1994
47.77 N 17.1214 14.6678
47.78 N 17.7406 14.8579
47.79 N 18.3455 13.5554
47.80 N 17.9588 11.7736
47.81 N 18.1436 12.4488
47.82 N 13.6497 12.4610
47.83 N 14.0591 14.2092
47.84 N 15.8669 12.9623
47.85 N 15.9093 11.9784
47.86 N 15.9371 12.4827
47.87 N 15.5393 9.5889
47.88 N 15.7101 10.4250
47.89 N 16.2804 9.5141
47.90 N 16.6382 10.8909
47.91 N 16.1229 9.7059
47.92 N 16.3038 9.8894
47.93 N 16.7470 9.3762
47.94 N 16.5249 10.1395
47.95 N 15.9332 10.1162
47.96 N 15.6204 9.5754
47.97 N 16.2692 8.3503
47.98 N 13.0595 7.6231
47.99 N 14.4105 7.8741
48.00 N 12.3880 5.1980
48.01 N 11.3138 4.5836
48.02 N 10.6305 4.9582
48.03 N 9.9040 4.0943
48.04 N 8.8802 4.8613
48.05 N 7.5906 4.0821
48.06 N 7.1486 4.5108
48.07 N 5.7931 4.2332
48.08 N 6.9997 4.1653
48.09 N 7.5298 5.7815
48.10 L 6.3637 3.6256
48.11 N 6.3643 4.1575
48.12 L 6.0298 3.7843
48.13 N 6.7479 5.6186
48.14 N 7.2209 6.2446
48.15 N 6.9376 6.1299
48.16 N 5.9982 6.3080
48.17 N 6.9629 6.7043
48.18 N 7.3865 8.3312
48.19 N 5.7986 6.4942
48.20 N 7.8993 6.4179
48.21 N 8.5520 7.0334
48.22 N 9.6350 8.4031
48.23 N 8.3529 6.9822
48.24 N 11.1669 8.8126
48.25 N 11.3705 10.5306
48.26 N 9.5484 8.2137
48.27 N 11.2278 11.1074
48.28 N 10.9928 9.8147
48.29 N 8.9338 9.9192
48.30 N 6.8854 8.5137
48.31 N 8.4141 9.6869
48.32 N 9.0624 10.2846
48.33 N 9.3274 10.2734
48.34 N 10.2228 8.8658
48.35 N 10.8748 9.0332
48.36 N 10.1764 10.8928
48.37 N 11.3490 11.0218
48.38 N 10.7181 10.6534
48.39 N 11.5291 10.4507
48.40 N 9.9276 9.7052
48.41 N 10.2048 10.1193
48.42 N 8.7923 7.7339
48.43 N 10.0422 9.4424
48.44 N 10.7544 10.0997
48.45 N 9.7422 7.8861
48.46 N 8.9661 6.8281
48.47 N 8.7360 8.2029
48.48 N 9.9972 8.7187
48.49 N 10.1681 10.0427
48.50 N 9.4692 9.5680
48.51 N 9.4221 8.0502
48.52 N 10.2729 9.1192
48.53 N 9.7631 8.7449
48.54 N 11.2258 9.3880
48.55 N 13.3549 11.0636
48.56 N 14.3694 10.5928
48.57 N 12.8121 8.9103
48.58 N 11.2764 8.8591
48.59 N 10.3103 8.4227
48.60 N 10.5433 11.2195
48.61 N 12.0959 11.8195
48.62 N 12.6022 11.6431
48.63 N 11.9255 10.5520
48.64 N 11.6301 9.6285
48.65 N 10.7553 7.1363
48.66 N 11.0561 7.0270
48.67 N 11.3712 6.8955
48.68 N 9.7859 6.1409
48.69 N 10.2194 6.5550
48.70 N 10.0787 6.7447
48.71 N 10.8170 7.2279
48.72 N 9.9786 7.2899
48.73 N 11.1770 7.0055
48.74 N 10.5377 7.1650
48.75 N 9.6333 6.6176
48.76 N 9.5293 8.7227
48.77 N 9.3493 6.8538
48.78 N 10.1238 6.7028
48.79 N 10.5249 7.9890
48.80 N 10.1108 7.5045
48.81 N 9.4027 6.7529
48.82 N 10.3006 8.1422
48.83 N 10.4021 9.7283
48.84 N 11.4964 10.8535
48.85 N 11.8692 11.9599
48.86 N 12.4004 10.0845
48.87 N 14.3961 11.5680
48.88 N 15.6352 13.1032
48.89 N 15.4124 12.0120
48.90 N 16.7369 14.4776
48.91 N 16.7140 14.1505
48.92 N 15.8072 14.3471
48.93 N 14.6209 12.6484
48.94 N 14.2475 12.0649
48.95 N 14.0410 11.4069
48.96 N 15.0240 13.5085
48.97 N 14.9647 14.0782
48.98 N 15.8864 14.6872
48.99 N 16.8826 14.5967
49.00 N 15.0197 13.0364
49.01 N 15.9922 12.7222
49.02 N 16.4320 14.6217
49.03 N 14.8042 12.3371
49.04 N 14.4140 12.2571
49.05 N 13.3731 11.5083
49.06 N 12.5733 11.3076
49.07 N 13.8353 12.9656
49.08 N 12.1805 11.4654
49.09 N 12.3470 10.0774
49.10 N 12.0037 9.6622
49.11 N 11.7427 9.2598
49.12 N 10.5556 8.2753
49.13 N 9.4366 8.9555
49.14 N 8.4188 8.2424
49.15 N 7.0486 6.6160
49.16 N 6.1607 6.3799
49.17 N 7.0646 8.9082
49.18 N 5.6307 6.4270
49.19 N 5.7433 7.0583
49.20 N 6.5711 7.3738
49.21 N 7.8589 7.6355
49.22 N 9.1060 5.6975
49.23 N 9.9009 7.1076
49.24 N 8.6259 8.6305
49.25 N 9.7684 8.2807
49.26 N 10.4041 8.4041
49.27 N 9.6184 9.5589
49.28 N 11.2334 12.1425
49.29 N 10.6737 11.1372
49.30 N 11.1085 11.8238
49.31 N 11.2434 12.5102
49.32 N 10.1834 10.8888
49.33 N 10.6616 10.4472
49.34 N 8.8879 9.7644
49.35 N 8.4124 7.7919
49.36 N 8.7924 7.5469
49.37 N 8.6475 6.8351
49.38 N 8.2656 7.4368
49.39 N 5.5936 6.8434
49.40 N 6.0299 7.4938
49.41 N 7.0167 9.1171
49.42 N 8.7973 8.8177
49.43 N 7.3361 8.4172
49.44 N 9.3374 9.3594
49.45 N 9.6555 9.0521
49.46 N 8.4149 9.1019
49.47 N 7.6673 8.2199
49.48 N 8.0198 9.2045
49.49 N 8.6844 9.7755
49.50 N 9.6969 9.5474
49.51 N 8.8501 10.4561
49.52 N 9.2766 11.5188
49.53 N 9.8871 12.4750
49.54 N 11.2861 13.6764
49.55 N 9.7589 11.5677
49.56 N 12.1667 14.2527
49.57 N 10.5181 12.8033
49.58 N 11.9258 13.9575
49.59 N 12.4297 12.6155
49.60 N 11.2543 12.5405
49.61 N 10.5927 11.4328
49.62 N 11.3468 11.3256
49.63 N 11.8611 13.7700
49.64 N 10.4573 13.8362
49.65 N 10.8264 12.1565
49.66 N 9.7693 11.8905
49.67 N 10.4203 12.4829
49.68 N 8.1725 10.4643
49.69 N 8.5426 11.5631
49.70 N 6.3185 9.6231
49.71 N 5.9636 9.2881
49.72 N 5.4604 7.2121
49.73 N 5.7953 7.5395
49.74 N 6.7819 8.0521
49.75 N 5.7356 7.2851
49.76 N 4.3907 8.4996
49.77 N 4.7403 8.3014
49.78 N 4.5481 7.3479
49.79 N 6.8253 8.8910
49.80 N 5.1832 6.2397
49.81 N 5.9551 5.9521
49.82 N 7.0067 7.9197
49.83 N 6.2523 7.1308
49.84 N 6.9350 8.0624
49.85 N 5.7275 6.8859
49.86 N 5.4210 6.2060
49.87 N 4.5777 6.9406
49.88 N 5.2886 8.0713
49.89 N 5.2234 6.8515
49.90 N 5.7877 7.3104
49.91 N 6.1110 8.3148
49.92 N 6.3554 7.2375
49.93 N 6.4104 6.4930
49.94 N 6.0228 6.0664
49.95 N 6.6385 5.3150
49.96 N 8.6943 5.7677
49.97 N 7.8822 6.5262
49.98 N 7.2113 8.2144
49.99 N 7.4633 7.7429
