#Frame   LVTKL[native] LVTKL[nonnative] LVTKL[mindist] LVTKL[maxdist]
     430             4               26         3.1488        16.9213
     431             7               26         2.9262        17.0521
     432             5               20         3.1476        17.7945
     433             3               30         2.9473        17.6128
     434             6               35         2.7605        17.0149
     435             4               33         3.1231        17.6315
     436             4               44         3.0562        17.7209
     437             4               30         3.0380        17.4506
     438             5               34         3.0850        16.9766
     439             4               30         2.9220        17.5128
     440             1               33         2.9009        17.0284
     441             5               23         3.1266        17.1750
     442             4               28         3.0189        17.1146
     443             3               29         2.8422        17.6091
     444             1               16         2.9320        17.8534
     445             1               21         2.9822        16.5799
     446             2               25         3.4604        15.2100
     447             2               42         3.0146        15.0558
     448             1               30         3.2797        16.1878
     449             2               27         3.1517        15.8506
     450             6               38         2.9175        17.6345
     451             1               45         2.9416        17.3896
     452             3               28         2.7479        17.0025
     453             3               28         2.7561        16.9176
     454             1               33         3.0472        17.2667
     455             1               24         3.1378        17.6002
     456             3               30         2.9087        17.4335
     457             4               38         2.8783        17.1135
     458             6               28         2.8109        17.5268
     459             5               38         2.8607        17.0221
     460             6               37         3.0592        17.5807
     461             4               26         3.0806        16.6419
     462             1               37         2.8133        17.4492
     463             2               42         2.7589        17.2961
     464             4               27         2.9331        17.3895
     465             5               26         2.9844        17.8169
     466             7               42         3.0771        17.7266
     467             4               39         3.0056        17.4070
     468             7               39         2.9289        17.5676
     469             6               29         3.0212        17.7384
     470             4               52         2.7851        17.3427
     471             2               42         2.7702        17.0192
     472             2               38         2.7644        17.2954
     473             4               38         2.7954        17.2269
     474             1               34         2.8971        16.6436
     475             1               26         2.6178        15.7292
     476             2               32         2.9405        17.1452
     477             1               28         2.7486        17.0092
     478             1               32         2.8157        17.0357
     479             5               35         2.8526        16.3611
     480             2               40         2.9361        15.5884
     481             5               29         3.0309        15.0792
     482             7               28         3.0607        15.7433
     483             5               26         3.0951        16.0217
     484             8               34         2.8671        15.0114
     485             7               48         3.0413        16.3630
     486             4               46         3.1582        15.7773
     487             5               32         2.7460        16.5329
     488             4               34         2.9143        15.5024
     489             2               34         3.1142        15.4786
     490             2               24         2.9397        16.0602
     491             2               18         2.9427        15.7614
     492             2               17         2.9658        15.9510
     493             2               27         2.9558        16.2048
     494             1               24         2.8022        16.3934
     495             2               29         3.1143        16.1338
     496             1               26         2.7132        15.8005
     497             0               25         2.8965        16.0069
     498             6               48         2.9097        15.8606
     499             4               30         3.0614        15.8141
     500             4               39         2.8658        15.2920
     501             4               38         3.0096        15.1588
     502             6               31         2.9729        15.2123
     503             6               27         2.9507        14.4451
     504             4               40         2.7745        14.5856
     505             4               18         2.9969        14.8614
     506             6               25         2.7901        14.3171
     507             2               21         2.7964        14.2130
     508             6               23         2.7726        13.9713
     509             4               25         2.8906        13.9254
     510             4               19         2.8533        14.9587
     511             3               13         3.3497        14.2663
     512             4               21         3.0570        14.3941
     513             1               16         2.7941        14.5372
     514             3               29         2.9622        14.2070
     515             3               25         2.9075        14.3791
     516             3               27         2.8182        14.3998
     517             3               30         2.8737        14.6558
     518             3               20         2.9611        14.5682
     519             1               12         2.8467        16.5400
     520             0               29         2.8067        16.7061
     521             1               25         2.9849        15.8492
     522             3               35         2.9704        15.0197
     523             3               33         2.6313        14.7741
     524             5               41         3.0138        14.6101
     525             3               26         3.1109        14.7813
     526             2               27         2.7756        14.2691
     527             2               40         2.5966        15.1479
     528             3               37         2.8115        15.0762
     529             2               21         2.9379        15.3114
     530             1               42         2.7201        14.9020
     531             1               39         2.8320        14.6401
     532             4               34         2.8627        14.9138
     533             3               30         2.8484        16.1332
     534             5               40         2.7568        16.0899
     535             5               19         3.0670        15.4046
     536             4               33         2.7914        14.9910
     537             3               23         2.6492        15.3919
     538             5               39         2.8824        15.0079
     539             3               36         2.7349        15.4714
     540             5               43         2.8371        14.9379
     541             4               31         2.8994        14.5321
     542             4               31         2.8109        15.4430
     543             1               22         2.7570        15.2215
     544             2               33         2.9812        15.6003
     545             2               27         2.9326        15.4462
     546             1               37         2.7643        15.2218
     547             2               29         3.0686        15.0575
     548             4               38         2.7687        14.7274
     549             2               34         3.0633        15.5728
     550             2               26         2.9136        15.3552
     551             3               28         2.8908        14.6237
     552             5               28         2.8830        14.9990
     553             5               44         2.7738        15.3686
     554             3               36         2.7225        14.8962
     555             3               46         2.7716        15.3325
     556             3               39         2.8049        15.4810
     557             5               26         2.9310        15.8585
     558             3               28         2.7699        14.6329
     559             4               21         2.9231        15.2720
     560             5               32         2.9300        14.9737
