frame,time_ns,mic_min_atom_atom_A,mic_centroid_separation_A,raw_min_atom_atom_A,raw_centroid_separation_A,box_a_A,box_b_A,box_c_A
2006,20.06,4.89656814198469,15.73084035128463,4.896568180546458,15.730840351284632,38.727356,36.339306,41.033173
2007,20.07,5.387623760802914,15.287087483474316,5.387623684455538,15.287087483474316,38.831814,36.437325,41.143852
2008,20.080000000000002,4.490374506015212,14.138509621518358,4.490374533334779,14.138509621518358,38.827644,36.43341,41.139435
2009,20.09,5.444658060299608,14.13692231220861,5.444658011422993,14.13692231220861,38.77577,36.384735,41.08447
2010,20.1,4.733402835705848,13.46026847795379,4.7334028338162835,13.46026847795379,38.739616,36.35081,41.046165
2011,20.11,4.023958074486411,14.003576992616242,4.02395817061436,14.003576992616242,38.73178,36.34346,41.037865
2012,20.12,3.3053554728364687,13.121077497306556,3.3053554109038226,13.121077497306556,38.66623,36.281948,40.968407
2013,20.13,3.9073619294113677,13.314679147150713,3.9073619135920925,13.314679147150713,38.709927,36.322952,41.01471
2014,20.14,2.759161066659616,12.820826511568027,2.7591611274424204,12.820826511568027,38.766514,36.376053,41.074665
2015,20.150000000000002,3.790565338466352,13.835443356496812,3.7905653275739573,13.835443356496812,38.856743,36.460716,41.170265
2016,20.16,4.3239732326323725,14.197249326170416,4.323973114315792,14.197249326170416,38.888397,36.490417,41.2038
2017,20.17,4.548886859488003,13.595735673231827,4.548886893743231,13.595735673231827,38.817516,36.42391,41.128704
2018,20.18,3.8338304334471913,14.153811003906931,3.833830431755727,14.153811003906931,38.790806,36.39884,41.1004
2019,20.19,3.296314358519647,14.404686640863298,3.2963143379197075,14.404686640863298,38.689415,36.303707,40.992973
2020,20.2,3.048203257249942,14.498407079672983,3.048203287174119,14.498407079672983,38.92314,36.52302,41.24062
2021,20.21,2.7800483408733347,14.72001961442565,2.7800484168733206,14.72001961442565,38.84464,36.44936,41.15744
2022,20.22,2.933954681087198,14.687556180303092,2.9339547600334828,14.687556180303092,38.81688,36.423313,41.12803
2023,20.23,5.375061525116039,16.05513780648809,5.37506170012719,16.05513780648809,38.70649,36.31973,41.011066
2024,20.240000000000002,5.153167689409276,15.576384329244645,5.153167610201912,15.576384329244645,38.748814,36.359444,41.055912
2025,20.25,5.362235716241762,15.954001584782986,5.362235668520649,15.954001584782986,38.85026,36.454636,41.1634
2026,20.26,5.166924266757913,14.560453757178847,5.166924301890558,14.560453757178847,38.83074,36.43632,41.142715
2027,20.27,4.568857772249869,15.813850159882822,4.568857697411996,15.813850159882822,38.737484,36.34881,41.043903
2028,20.28,4.333221016068122,15.051964300331063,4.333221037218713,15.051964300331063,38.74055,36.35169,41.047157
2029,20.29,5.383222610232495,15.57764864353667,5.383222570520902,15.57764864353667,38.83451,36.439854,41.14671
2030,20.3,6.8441054859988615,17.78550155453356,6.844105452617448,17.78550155453356,38.719128,36.331585,41.024456
2031,20.31,8.18996181567241,18.345856401067927,8.189961638220222,18.345856401067927,38.84011,36.44511,41.15264
2032,20.32,7.000930243393646,18.648011691179907,7.000930146703295,18.648011691179907,38.917305,36.517544,41.234436
2033,20.330000000000002,8.943669532179912,19.079704436748987,8.943669436117574,19.079704436748987,38.766434,36.375977,41.07458
2034,20.34,8.388964661916022,19.312224076547537,8.388964507731988,19.312224076547537,38.941856,36.54058,41.260445
2035,20.35,7.492367319729307,19.31170143256183,7.492367305746112,19.31170143256183,38.834267,36.439625,41.14645
2036,20.36,8.5912290155921,19.56334213897773,8.591229101381654,19.56334213897773,38.818165,36.42452,41.12939
2037,20.37,10.205529384450548,20.366693712467434,10.205529376735095,20.366693712467434,38.696617,36.310463,41.000607
2038,20.38,10.462853535970812,20.818057771356884,10.462853553885939,20.818057771356884,38.747017,36.357758,41.05401
2039,20.39,10.735097632275963,21.210967869236363,10.735097665449098,21.210967869236363,38.791965,36.399933,41.10163
2040,20.400000000000002,10.089590180414138,20.962041416270843,10.089589886981054,20.962041416270843,38.73367,36.345234,41.039864
2041,20.41,9.956450603467022,20.16679700626249,9.956450607999301,20.16679700626249,38.935326,36.534454,41.253525
2042,20.42,10.388239830200854,21.149810697190826,10.388239460330686,21.149810697190826,38.898563,36.499958,41.214577
2043,20.43,10.553462483353101,20.672668137005587,10.553462628215213,20.672668137005587,38.669876,36.285374,40.972275
2044,20.44,11.450259849470566,20.509102854403256,11.450259984018166,21.715315576222356,38.7847,36.393116,41.093933
2045,20.45,10.13606696756997,20.05527367803301,10.136066741504086,20.05527367803301,38.78712,36.395386,41.096497
2046,20.46,9.439546563437439,19.65811896947647,9.439546551971379,19.65811896947647,38.7676,36.37707,41.075813
2047,20.47,7.749382155684353,19.746899774505625,7.749382079469686,19.746899774505625,38.751,36.361492,41.058224
2048,20.48,7.417037653988611,19.60845739721587,7.417037798577394,19.60845739721587,38.81845,36.424786,41.129692
2049,20.490000000000002,7.530936491448994,19.395427816341172,7.530936556342778,19.395427816341172,38.818974,36.425274,41.130245
2050,20.5,5.830729058455349,19.27188458606219,5.830729188852616,19.27188458606219,38.81519,36.421726,41.126236
2051,20.51,8.51633087363391,20.25377182199768,8.516330686772195,20.25377182199768,38.801807,36.40917,41.11206
2052,20.52,9.524865571907622,20.59000107697074,9.524865481442898,20.59000107697074,38.76691,36.376423,41.07508
2053,20.53,8.723613943017522,20.332298530823902,8.723613719371981,20.332298530823902,38.815018,36.421566,41.126057
2054,20.54,9.235315047000705,20.87939667860916,9.235315318147357,20.87939667860916,38.815,36.421547,41.126034
2055,20.55,10.51790177243075,21.49703414768932,10.51790171896544,21.49703414768932,38.756107,36.366287,41.063637
2056,20.56,10.257759082812772,21.108491628277456,10.257758846392758,21.108491628277456,38.883606,36.485924,41.198727
2057,20.57,11.259416790801458,21.650917627676584,11.259416690977867,21.650917627676588,38.696465,36.31032,41.000443
2058,20.580000000000002,11.098485700205797,22.622147449260247,11.09848539792966,22.622147449260247,38.884037,36.48633,41.199184
2059,20.59,11.542038206114382,22.92016961348943,11.542038114788165,22.92016961348943,38.788555,36.396732,41.098015
2060,20.6,9.950981466160604,21.185991120788326,9.950981288224279,21.185991120788326,38.80456,36.411755,41.11498
2061,20.61,9.30221574991269,20.37295431068317,9.302215825513912,20.37295431068317,38.768997,36.37838,41.077293
2062,20.62,8.001834143900346,19.44675995208561,8.001834115448528,19.44675995208561,38.701447,36.314995,41.005722
2063,20.63,11.468550601520056,20.981629144884867,11.468550525924494,20.981629144884867,38.75894,36.368946,41.06664
2064,20.64,12.790689177859784,22.130341617120457,12.790689399463059,22.130341617120457,38.755756,36.365955,41.063267
2065,20.650000000000002,11.956191933513594,21.850324348898845,13.353791419866937,22.879658471077377,38.790363,36.39843,41.099934
2066,20.66,11.205738716203793,22.136093842044613,12.52686019625024,22.148321502030623,38.872066,36.475094,41.1865
2067,20.67,11.57178954181952,21.241371637999784,12.612399767066838,22.037417699926262,38.779804,36.388523,41.088745
2068,20.68,12.761310329074226,21.26558864493353,12.761310399249023,21.26558864493353,38.793118,36.401016,41.10285
2069,20.69,12.057763895611682,20.882034521698948,12.057763858570489,20.882034521698948,38.839275,36.44433,41.15176
2070,20.7,10.293721298279523,19.5943640338662,10.293721407272763,19.5943640338662,38.712048,36.324944,41.016956
2071,20.71,9.869237602703846,19.148478011082613,9.869237334475468,19.148478011082613,38.89867,36.500057,41.214687
2072,20.72,10.519083701118284,20.155195618592376,10.519083722687302,20.15519561859238,38.709126,36.3222,41.01386
2073,20.73,11.96905721423702,21.10799198611232,11.969057306769109,21.10799198611232,38.69807,36.31183,41.002144
2074,20.740000000000002,10.153280289449702,21.652374058981472,10.153280493395691,21.652374058981472,38.65244,36.26901,40.953796
2075,20.75,11.224416277903146,22.65189864291054,11.224416569427623,22.65189864291054,38.814224,36.42082,41.125214
2076,20.76,9.843870216815459,21.8894679553843,9.843870346356134,21.889467955384298,38.795208,36.402977,41.105064
2077,20.77,9.585586197460175,21.310331691118495,9.58558611952412,21.310331691118495,38.824684,36.430634,41.136295
2078,20.78,9.729494091349311,21.467661803295453,9.729493881899565,21.467661803295453,38.845085,36.449776,41.157913
2079,20.79,10.096550122842762,21.655105864387345,10.096550143598192,21.655105864387345,38.793266,36.401154,41.103012
2080,20.8,9.903045876940284,21.589976105799337,9.903045743420929,21.589976105799337,38.791557,36.399548,41.101196
2081,20.81,8.654341706048104,21.152801870554963,8.654341672456914,21.152801870554963,38.82958,36.435226,41.141483
2082,20.82,9.19854340111306,21.311347472913393,9.198543637645969,21.311347472913393,38.788887,36.397045,41.09837
2083,20.830000000000002,10.105300216540023,21.689267173483966,10.105300123250734,21.689267173483966,38.700066,36.3137,41.00426
2084,20.84,9.546504199445055,21.91526218532475,9.54650421715922,21.91526218532475,38.704052,36.31744,41.00848
2085,20.85,9.599283716318622,21.57667826571304,9.599283695320514,21.57667826571304,38.820984,36.427162,41.132378
2086,20.86,9.225696790697906,20.81784557424825,9.225696560313486,20.81784557424825,38.81557,36.422085,41.126644
2087,20.87,8.534922615431995,19.77165282168979,8.534922689616632,19.771652821689788,38.804302,36.41151,41.1147
2088,20.88,8.389004837175856,19.876044777592483,8.389004901952731,19.87604477759248,38.92489,36.524662,41.24247
2089,20.89,8.621653956324927,21.41718493104766,8.621653745999687,21.41718493104766,38.783333,36.39183,41.092484
2090,20.900000000000002,8.27097147554008,20.783555510026734,8.27097132880317,20.783555510026734,38.750446,36.360973,41.05764
2091,20.91,10.009852219949636,22.63130091715126,10.009852232549827,22.63130091715126,38.894653,36.49629,41.21043
2092,20.92,8.720081399420826,21.93847428973592,8.720081449737323,21.938474289735918,38.80156,36.408936,41.111794
2093,20.93,9.067474375176575,21.726969057447825,9.06747439641496,21.726969057447825,38.874485,36.477364,41.189064
2094,20.94,9.854023859479597,22.760844541798097,9.854023885168086,22.760844541798097,38.816902,36.423332,41.12805
2095,20.95,8.64063297445522,22.28521273954935,8.64063300171276,22.28521273954935,38.772526,36.38169,41.08103
2096,20.96,8.716341939368512,21.549226041217107,8.716341740037873,21.549226041217107,38.70605,36.319313,41.0106
2097,20.97,9.254661932359518,21.506100868820628,9.254661712317995,21.506100868820628,38.777397,36.38626,41.086193
2098,20.98,11.062496710637504,22.24737059502484,11.062496600316134,22.24737059502484,38.831474,36.437008,41.143494
2099,20.990000000000002,9.984699082893044,22.175351089476948,9.984699108887874,22.175351089476948,38.752426,36.36283,41.05974
2100,21.0,11.667639232689435,22.3639990711174,11.667639209315189,22.363999071117398,38.90117,36.502403,41.21734
2101,21.01,10.71993846102499,22.27922831507621,12.007926856240225,22.864974523158033,38.767895,36.37735,41.07613
2102,21.02,11.80571931749205,22.2493231111043,12.523662325346322,23.20472576446126,38.78394,36.392403,41.09313
2103,21.03,10.936058441653383,20.552248161187563,14.599189160620691,24.552153340457274,38.83775,36.442894,41.15014
2104,21.04,12.26090011261785,21.514003436602515,12.810398727311693,23.81229573437381,38.752712,36.363102,41.06004
2105,21.05,11.295831065920803,20.19127513479867,13.886972429900405,25.493377576811834,38.801662,36.409035,41.111908
2106,21.06,10.398355955077584,19.988249355890172,14.186101918897313,25.65103111594415,38.823612,36.429626,41.13516
2107,21.07,10.075677282473377,20.405703568234447,13.794649185449218,23.99764756382388,38.67493,36.290115,40.977627
2108,21.080000000000002,11.466181622526069,21.234440728076713,13.438452441448666,24.930615838274424,38.79724,36.404884,41.10722
2109,21.09,10.301920301696148,20.75297651252756,12.699175322092577,24.260157272873492,38.848408,36.452896,41.161434
2110,21.1,9.800232942750432,19.391561754723927,12.989365724976153,23.554003069489127,38.700493,36.314102,41.00471
2111,21.11,10.134027416719197,19.573399815046354,12.583769096505108,22.903519518814978,38.816994,36.42342,41.12815
2112,21.12,8.560745137522595,18.87999553706717,13.555277921696973,24.29162312177741,38.802723,36.410027,41.11303
2113,21.13,9.037767187842121,18.9009860770796,14.149376033837896,23.897961074042186,38.786194,36.39452,41.095516
2114,21.14,10.183195566692058,19.18711025538659,14.873550987196294,25.28161715734584,38.740192,36.351353,41.046776
2115,21.150000000000002,11.942381578154432,20.818425401339436,11.942382002635677,23.298015712987123,38.82873,36.43443,41.140583
2116,21.16,12.39245446228618,20.179830763380387,12.504398642897568,23.77351237960796,38.87333,36.47628,41.18784
2117,21.17,11.644468094859644,20.282541011338775,12.195447691888281,23.70306836897982,38.814583,36.421154,41.12559
2118,21.18,9.615098773174111,21.01975503353378,11.04128734082667,22.252023870505347,38.762775,36.372543,41.070705
2119,21.19,9.455364797008645,20.944096909441512,10.655778903061323,22.456340316443878,38.70462,36.317974,41.009083
2120,21.2,9.335501228316923,21.42454013699261,11.439074394457448,23.005289254472107,38.771748,36.380962,41.08021
2121,21.21,9.569229227460767,19.643782247427335,12.951292976822097,24.607332327685597,38.729004,36.340855,41.03492
2122,21.22,10.402146185776335,19.975184577896233,13.37269122043371,24.911116154600467,38.84087,36.445824,41.153446
2123,21.23,10.275067366068864,20.417010941965604,12.451892893013753,24.063259367384685,38.789467,36.39759,41.098984
2124,21.240000000000002,9.208541153817789,21.15598612843532,13.059877313753038,24.560834105770358,38.77033,36.37963,41.078705
2125,21.25,10.233302052834981,20.573226320957225,12.839991659000736,24.506293435247276,38.820076,36.426308,41.131413
2126,21.26,8.465042582460283,19.2694895485128,13.530899279825626,24.52317038940755,38.874737,36.477604,41.18933
2127,21.27,8.917910003992583,19.780313355991456,11.453522543538547,23.921835567168056,38.730923,36.34265,41.036953
2128,21.28,8.564541909524062,19.99269202824167,12.430808974505501,25.006441682939677,38.85522,36.45929,41.16865
2129,21.29,11.217546757934105,21.001520313628344,12.532600203119733,25.00524176238473,38.75428,36.36457,41.061703
2130,21.3,10.175317647178472,21.30858095723144,11.94551325976055,24.128389321364814,38.782482,36.391037,41.091583
2131,21.31,10.320336359519478,22.432662255697757,11.165957772956437,23.953410785466723,38.76022,36.370144,41.067997
2132,21.32,11.459178823596554,22.08980144621839,12.727957839547392,25.189472799854542,38.80896,36.41588,41.119637
2133,21.330000000000002,10.409897137703265,22.521144201790865,12.030926808918151,24.084281885597427,38.705418,36.31872,41.00993
2134,21.34,9.410200879491365,21.79317062758096,12.882187234711061,25.232425818326096,38.75962,36.369583,41.06736
2135,21.35,8.86916076328994,21.20944006916076,14.57319297134842,27.591145578080056,38.882877,36.485237,41.197956
2136,21.36,8.51588368946135,20.634133460297107,14.789844756243218,27.930316166476935,38.87392,36.476833,41.188465
2137,21.37,8.625582005461622,20.11799959236919,14.645404407982092,27.313040371816356,38.78515,36.393536,41.094406
2138,21.38,7.559290282255242,20.626854003956062,13.693249033964499,25.937975630754117,38.770855,36.380127,41.079266
2139,21.39,8.623166405385982,19.788784467205442,12.53746790420389,24.98389628234891,38.800526,36.407967,41.110703
2140,21.400000000000002,7.513586856269572,19.58591233462503,13.171548570844799,25.957300711302054,38.850334,36.4547,41.163475
2141,21.41,7.520087270923792,19.57898934635754,13.847302205957435,25.472294698655844,38.723335,36.335537,41.028915
2142,21.42,9.259445191595834,20.677935507387804,14.805440849045812,26.32873178359857,38.71213,36.325024,41.017044
2143,21.43,8.671952738742867,20.494937194437565,15.49459903338238,28.18042164378837,38.850834,36.45517,41.164005
2144,21.44,8.502959724202999,19.436948258588025,16.120848340374113,28.711520000841105,38.724316,36.336452,41.029953
2145,21.45,5.793513944810608,18.69684920072201,16.428211279986243,27.990674170839632,38.839157,36.444214,41.151634
2146,21.46,6.650595669870526,18.529222275015524,15.735235885791603,27.814154688575115,38.76026,36.370186,41.06804
2147,21.47,6.89348454532589,17.091902814131785,18.747938024116895,30.09826436742962,38.722485,36.334736,41.02801
2148,21.48,6.518132506001106,17.27453850066816,17.038169882566745,29.27753106483753,39.003197,36.59814,41.32544
2149,21.490000000000002,6.074706678906574,16.913606874431895,17.5349285779196,29.563166692613436,38.75793,36.367996,41.065567
2150,21.5,5.883792586092027,16.860598914058095,19.75010498373053,30.998096333802046,38.87917,36.48176,41.194023
2151,21.51,8.241816916187377,17.788403319935412,19.909847462357646,31.082375613416065,38.82356,36.42958,41.135105
2152,21.52,8.564049512754421,18.466870723555047,18.593584724651336,30.3366188420073,38.77198,36.38118,41.080456
2153,21.53,8.503889743893398,19.060443551362873,18.662807818423158,30.229948151270133,38.758755,36.36877,41.06644
2154,21.54,9.165969561806941,19.62937505371075,18.78791473411942,30.256557354313845,38.79031,36.39838,41.099876
2155,21.55,9.117291166766993,19.585735302664595,19.53183282934052,31.274684417262662,38.89657,36.498085,41.212463
2156,21.56,9.101462480583693,19.03473221251811,19.839632951392513,31.298140095590792,38.773857,36.38294,41.082443
2157,21.57,9.549869058428715,19.377687938173437,20.561003234352327,31.483248657595787,38.79484,36.402634,41.10468
2158,21.580000000000002,8.817330697713166,19.170940404045062,19.18254609875652,31.34879841229236,38.815815,36.42231,41.1269
2159,21.59,7.326401211026457,18.10042780907501,20.99262837322433,32.000696567539265,38.93261,36.531906,41.25065
2160,21.6,9.58047447218343,18.69844023882553,17.07894441689945,29.411880053047827,38.7429,36.353893,41.049644
2161,21.61,10.363549258694588,19.33391945294479,16.558748616427685,29.135684938146262,38.815147,36.421688,41.126194
2162,21.62,9.214606108882732,18.45355547404029,17.322596511237233,29.880057968823092,38.792416,36.400356,41.102108
2163,21.63,9.446418365364904,18.5465358816005,17.500354475478712,29.864269433957187,38.777573,36.38643,41.08638
2164,21.64,8.431472834517125,18.92175149139655,19.15469897594015,29.24056022461464,38.83203,36.437527,41.14408
2165,21.650000000000002,9.449404055495272,19.627910129455643,19.880715908750776,29.12646702989301,38.859238,36.463055,41.172905
2166,21.66,9.646084651406861,19.333461108190036,19.881465140447986,30.047543553102532,38.74824,36.358906,41.0553
2167,21.67,11.463840512838802,20.387807429078272,18.920017036647263,29.932325571680366,38.801502,36.408882,41.111736
2168,21.68,10.938613777785356,20.379031768648726,19.225146113613878,29.128411183249426,38.82239,36.428482,41.13387
2169,21.69,9.958271230514415,20.308136948559156,18.92212369652822,29.03989115620673,38.75323,36.363586,41.060593
2170,21.7,8.831493272143295,19.337635521969467,20.453328523345657,29.942432249315484,38.763348,36.37308,41.071312
2171,21.71,8.310543326985709,18.899639632325552,21.01460429604271,30.564646102486442,38.894928,36.496548,41.210724
2172,21.72,7.411309360874394,18.4093449752819,21.427676755115595,31.73144131902815,38.764732,36.37438,41.072777
2173,21.73,8.056824487289829,18.215673252168937,20.35243823159182,30.427543714012405,38.84522,36.4499,41.158054
2174,21.740000000000002,6.419498509614167,18.256313835829864,22.44270613814104,32.37462929766356,38.926216,36.525906,41.243874
2175,21.75,6.626719634247378,18.3719514889104,21.066300665408626,30.554909750661842,38.855793,36.459824,41.16926
2176,21.76,6.761149121211683,18.141484723249583,19.862374693677374,31.502760713323777,38.84284,36.447666,41.15553
2177,21.77,7.482928086035316,18.438101054244896,21.93681419497477,31.839124235417422,38.791195,36.39921,41.100815
2178,21.78,9.051755357569323,19.101875727128412,18.604953165426128,31.229654235953138,38.86929,36.47249,41.183556
2179,21.79,9.543763224762806,19.822653410712313,20.716930773414557,32.237031131763004,38.79952,36.40702,41.10963
2180,21.8,8.67978053386191,19.026631898858398,19.783275194448578,31.061419116794646,38.85516,36.459232,41.168587
2181,21.81,9.099729194762544,19.966584400458743,19.459851481561923,31.75836453638242,38.861515,36.465195,41.17532
2182,21.82,7.887130797503626,19.24415931348691,19.994948845540236,31.91648139509556,38.912815,36.51333,41.229675
2183,21.830000000000002,8.587337976307087,19.49478024812191,20.057957506364925,32.21905050103146,38.80244,36.409763,41.11273
2184,21.84,8.74658945555537,19.604357072246376,21.546799776796604,34.56300339998782,38.77485,36.383873,41.083496
2185,21.85,7.902805709632072,18.554371163584367,21.966856761928685,32.87534523332238,38.83026,36.435867,41.14221
2186,21.86,7.319456315325835,18.179808081368154,20.765281497042537,33.11677185707514,38.798023,36.405617,41.108047
2187,21.87,6.824222884993261,18.169908649745313,21.272917146469833,32.7406582001623,38.90295,36.504074,41.219227
2188,21.88,6.988713586612189,18.446996542292904,20.87591837509661,32.65451414010177,38.845654,36.45031,41.158516
2189,21.89,5.858072256621561,18.073220782897202,22.197418408632064,32.67856550003855,38.81165,36.418404,41.122486
2190,21.900000000000002,6.824450206973781,18.454592071194835,22.43582709531001,34.00005957683599,38.74952,36.360107,41.05666
2191,21.91,6.0998444362101205,17.735989004138947,22.844839507742556,34.1447498279162,38.81034,36.417175,41.1211
2192,21.92,5.793656279782867,16.54142790426589,23.659563011851247,34.55947868742937,38.782406,36.39096,41.0915
2193,21.93,5.9136559536504665,16.567160494467903,28.42580055081636,38.8578375243539,38.783363,36.39186,41.092518
2194,21.94,5.12091201939943,16.294441121417634,27.562228480862725,39.017329758241665,38.772175,36.381363,41.08066
2195,21.95,5.798418576562981,17.04246640694855,26.715366126553096,38.92019966795128,38.738213,36.349495,41.044678
2196,21.96,5.872595903209475,16.854611898901467,27.51420751273174,38.933654963690856,38.642628,36.259804,40.9434
2197,21.97,5.474721067682769,17.010754921250925,28.566253539705006,39.076743199523094,38.760345,36.370262,41.068127
2198,21.98,4.8370225628856325,16.3639249907481,25.796489459340464,36.6892139751748,38.716644,36.329254,41.021824
2199,21.990000000000002,5.430755851047383,16.495606331100436,28.56113609802619,40.565253858667624,38.73974,36.350925,41.046295
2200,22.0,5.717321242680163,17.22029752997919,26.789802918178623,36.5959755946859,38.673447,36.288723,40.976055
2201,22.01,4.9094562714776915,17.74710285560939,27.00746965634753,39.52670181603852,38.83333,36.438744,41.145454
2202,22.02,5.823793962563247,17.35985164487421,26.061818680445906,36.82149036460198,38.816544,36.422997,41.12767
2203,22.03,5.517528965851628,17.119769205516974,24.629981235840862,35.59519000061154,38.833942,36.43932,41.146107
2204,22.04,5.575078829565955,16.968891572243965,24.06011342781346,35.44323574860292,38.5831,36.20395,40.88033
2205,22.05,4.051331905559064,16.37160647112253,29.854310924095817,40.821957340399386,38.65926,36.27541,40.96102
2206,22.06,3.7054770923848763,16.382701144844805,29.472227944855774,41.21484761836627,38.672905,36.288216,40.975483
2207,22.07,4.3712580947943716,16.62499417964453,29.732477516663494,41.444166769670694,38.77393,36.38301,41.08252
2208,22.080000000000002,4.265827546394607,17.512829606587378,29.975262599381885,42.17164966851603,38.66401,36.27987,40.966057
2209,22.09,5.713546024358866,17.458484137113402,30.393969166571562,43.018128852009475,38.69961,36.31327,41.003777
2210,22.1,7.190687448258387,18.73589737612586,12.82108603858528,23.156546820470272,38.825966,36.431835,41.137653
2211,22.11,6.5133392403409625,18.480183404815023,11.376782640878849,23.485746944711536,38.87228,36.475292,41.186726
2212,22.12,5.160628971018716,18.502615683726365,30.126808127203656,42.170152714003414,38.68401,36.298634,40.987247
2213,22.13,6.036070916723208,18.620028295470167,10.039995981133192,22.088888645969973,38.799545,36.407043,41.10966
2214,22.14,5.64355048385869,18.891284203779737,7.987988978880575,20.76513624469738,38.674335,36.289555,40.976997
2215,22.150000000000002,7.186267078889566,18.35783498281644,9.776411349015786,22.006178728670893,38.76822,36.37765,41.07647
2216,22.16,5.983205108717953,17.75397218929611,10.929915098037739,23.337605886457688,38.788265,36.39646,41.097713
2217,22.17,6.626674521396121,18.287264201456097,12.152452525307138,22.749998849647824,38.816402,36.422863,41.12752
2218,22.18,6.134163270053389,18.89589288559365,11.834382245884361,22.328743709686293,38.746414,36.35719,41.053364
2219,22.19,6.054817339164771,18.351297947628474,27.435217996002798,41.38744328034173,38.795483,36.403233,41.10536
2220,22.2,7.287598966588301,19.008327461517975,10.787947292761803,21.420946714803826,38.762417,36.372208,41.070324
2221,22.21,7.656069786684239,19.659651028342275,26.170074832365103,39.66475218487152,38.738186,36.34947,41.044647
2222,22.22,8.166754168778455,20.15790131076976,9.54898107047696,21.104622025690784,38.811348,36.418118,41.122166
2223,22.23,7.560379726595978,19.69856116863072,24.292263326010666,38.14205429564223,38.73461,36.346115,41.04086
2224,22.240000000000002,6.1202980649910685,18.986191149452132,24.099863171009233,36.80873130325825,38.74549,36.356323,41.052387
2225,22.25,4.527798528747309,17.917941015304287,21.854545606491822,35.28972244625545,38.67212,36.287476,40.974648
2226,22.26,5.55330486662733,17.98835045852552,22.411985394409424,35.65571076222184,38.82553,36.43143,41.137196
2227,22.27,7.636857211743945,18.42065841090825,23.67372277514716,36.91258917201425,38.933544,36.532784,41.25164
2228,22.28,7.033451069231404,18.400689579121234,24.874954171229223,38.12906949490293,38.71258,36.325443,41.01752
2229,22.29,4.8565732003696676,18.040400972984077,23.781652155847834,36.62758673896182,38.876415,36.479176,41.19111
2230,22.3,4.0750805087341195,16.828362090166557,24.11250881583527,35.97198206458733,38.712814,36.325665,41.01777
2231,22.31,6.838810030344963,18.572662761356327,23.403554660915756,35.80255937704587,38.896046,36.497593,41.211906
2232,22.32,6.405441327853277,19.060244126727454,22.889167315566663,34.77097379832254,38.73241,36.34405,41.03853
2233,22.330000000000002,7.5853679463881,19.55798360681341,20.751138648354274,33.70012379478394,38.79701,36.404667,41.106976
2234,22.34,8.175493250847682,20.230967571688563,21.041342447830218,32.71007553734899,38.787506,36.39575,41.096905
2235,22.35,6.880078221667751,19.89736582539486,21.929479690297224,33.517140964158465,38.730377,36.342144,41.036377
2236,22.36,8.892848462819384,20.686751128095228,20.096471486955267,32.39213370642732,38.806885,36.413933,41.117435
2237,22.37,8.489514077309478,20.638713306846586,21.195765372546393,32.1996261895877,38.788944,36.3971,41.09843
2238,22.38,7.318685359175326,20.30676509743134,21.710254548449267,32.367692309839335,38.84849,36.452972,41.161522
2239,22.39,6.977621334486608,19.835262293998575,22.458369770328265,33.95163029945984,38.818424,36.424763,41.129665
2240,22.400000000000002,6.762734716189916,19.3714077778677,23.07784261708115,32.64568591945192,38.730602,36.342354,41.036613
2241,22.41,6.247825306408662,18.41390140582445,22.269826364124462,32.76853623550971,38.671837,36.287212,40.97435
2242,22.42,6.91386715426279,19.0936326853187,21.32134796813324,31.953893751751313,38.792564,36.400494,41.102264
2243,22.43,9.05036839298699,19.460287730386366,19.83878760254148,31.37449505937956,38.79596,36.40368,41.10586
2244,22.44,10.66986593243467,19.594406991910265,21.190506981036897,33.53955609476748,38.78659,36.39489,41.095936
2245,22.45,9.717420167604452,18.686052528175473,22.603418823332017,34.363131590770855,38.77979,36.388508,41.08873
2246,22.46,11.920328030195767,19.770506020210295,20.87515232372911,32.51110467178929,38.894684,36.49632,41.210464
2247,22.47,10.417244196229147,18.75430325978107,22.044048254931297,33.03355039787457,38.732277,36.343925,41.038387
2248,22.48,8.435558233334515,18.732661742747954,22.19369449190605,32.713686665066696,38.88871,36.49071,41.204136
2249,22.490000000000002,9.84962577894499,18.317022955160386,19.90683882628774,31.3523147818392,38.80358,36.41083,41.113937
2250,22.5,8.048954941315344,17.16999348818896,21.163660366859546,32.10898112075894,38.915092,36.51547,41.23209
2251,22.51,8.669749335213021,16.826980157422202,21.944432241785258,31.28572527932849,38.760777,36.37067,41.06859
2252,22.52,9.130624763140801,17.36023399565668,19.917268784533995,29.310852689092414,38.71747,36.33003,41.022697
2253,22.53,9.129232190891301,16.4371662386583,20.353635932885418,30.30400917478093,38.76097,36.37085,41.06879
2254,22.54,9.674631967788287,17.540337118886228,19.044586490649653,29.420213702119717,38.84219,36.44706,41.154846
2255,22.55,9.979501149313782,17.49339162870392,20.271027441736376,30.946209250654125,38.91617,36.516476,41.233227
2256,22.56,8.787936520877643,17.04933619759968,20.65333378233922,31.754494317751014,38.789066,36.397213,41.098557
2257,22.57,10.02337474683005,18.56513850349288,20.362342585320594,32.01814468712002,38.77544,36.384426,41.08412
2258,22.580000000000002,12.001398945005697,19.825322093507033,18.15282839850312,30.344941387030012,38.723804,36.335976,41.029415
2259,22.59,10.307872840937204,19.63926976045293,17.503630413109423,29.719336595724332,38.717808,36.330345,41.023056
2260,22.6,12.026210217931581,19.645382586338158,17.581729202219986,30.17619826914772,38.825134,36.431057,41.136776
