5.17 N 9.0696 6.9064
5.18 N 7.9258 6.3655
5.19 N 9.1259 7.3236
5.2 N 9.3328 6.8232
5.21 N 12.1994 7.2890
5.22 N 12.5182 6.5925
5.23 N 12.9210 6.3624
5.24 N 10.8272 6.4849
5.25 N 12.4493 7.9923
5.26 N 10.3115 8.9450
5.27 N 9.9884 8.7594
5.28 N 10.6718 7.0241
5.29 N 10.9327 6.4255
5.3 N 12.4109 8.5254
5.31 N 13.2916 8.3631
5.32 N 11.9890 6.6506
5.33 N 11.1387 6.7891
5.34 N 11.1173 7.5012
5.35 N 12.9819 9.2229
5.36 N 12.5100 6.4916
5.37 N 11.4215 6.6309
5.38 N 10.2516 8.2816
5.39 N 10.1981 7.0882
5.4 N 10.3787 9.0240
5.41 N 9.3487 9.0600
5.42 N 11.5633 8.6317
5.43 N 9.4975 7.8269
5.44 N 7.1593 8.4958
5.45 N 8.7018 9.7036
5.46 N 11.4093 7.8936
5.47 N 10.4625 8.8841
5.48 N 12.2233 10.0850
5.49 N 12.4845 8.6462
5.5 N 10.7952 9.0435
5.51 N 11.6242 7.4042
5.52 N 11.0487 7.8434
5.53 N 12.5078 8.5290
5.54 N 12.6799 8.0350
5.55 N 13.3331 8.6079
5.56 N 11.8899 10.4949
5.57 N 13.1308 11.0129
5.58 N 12.2024 8.8606
5.59 N 11.6990 10.0694
5.6 N 10.7313 10.7687
5.61 N 9.7706 10.5865
5.62 N 9.2450 11.1960
5.63 N 9.1071 12.5161
5.64 N 11.0721 13.5099
5.65 N 11.1394 13.2097
5.66 N 12.6121 11.8264
5.67 N 11.5081 11.8089
5.68 N 12.2146 10.2349
5.69 N 12.2383 10.8231
5.7 N 11.1377 11.4066
5.71 N 10.1640 10.9580
5.72 N 9.3859 13.2681
5.73 N 9.3844 14.4064
5.74 N 7.9969 13.0530
5.75 N 6.9390 12.9518
5.76 N 7.1219 12.3831
5.77 N 8.3197 11.0426
5.78 N 7.0919 11.4016
5.79 N 6.6797 12.1782
5.8 N 6.5452 12.4081
5.81 N 8.1400 10.7034
5.82 N 7.0981 9.7353
5.83 N 6.2440 9.2983
5.84 S 3.4217 9.6943
5.85 N 4.5867 12.1781
5.86 N 4.5818 12.1557
5.87 N 5.5764 12.1823
5.88 N 5.5926 10.4698
5.89 N 5.7797 10.9608
5.9 N 6.6438 12.7833
5.91 N 4.7290 14.3479
5.92 N 4.0020 14.3800
5.93 S 3.4906 15.2696
5.94 N 4.5936 15.8394
5.95 S 3.1996 16.9375
5.96 N 4.2660 17.7793
5.97 S 3.4607 16.5573
5.98 S 3.6392 17.1314
5.99 S 3.6214 17.0776
6 S 3.6308 17.7338
6.01 N 4.8506 17.5932
6.02 N 4.4885 17.7773
6.03 N 5.0686 17.2401
6.04 N 6.3651 16.3764
6.05 N 5.7293 15.2622
6.06 N 6.8426 16.1572
6.07 N 6.5683 14.7034
6.08 N 6.4061 15.7219
6.09 N 7.0507 16.4963
6.1 N 6.1976 16.5210
6.11 N 5.5712 15.2713
6.12 N 5.6910 16.8450
6.13 N 7.0308 16.4631
6.14 N 6.5863 14.7441
6.15 N 5.4926 15.9644
6.16 N 6.6901 16.2093
6.17 N 4.8765 17.5968
6.18 N 4.0263 17.4041
6.19 N 4.7752 18.9141
6.2 N 5.8052 18.5309
6.21 N 6.5302 17.7761
6.22 N 6.3799 18.5763
6.23 N 6.7326 15.5137
6.24 N 5.6163 15.7582
6.25 N 6.2499 15.8459
6.26 N 5.6880 14.9590
6.27 N 4.6987 15.0826
6.28 N 6.1595 16.8136
6.29 N 6.3414 17.6957
6.3 N 6.1586 17.6511
6.31 N 6.2059 17.9996
6.32 N 6.0789 18.3242
6.33 N 6.3090 17.1043
6.34 N 5.9815 17.6020
6.35 N 5.5373 15.7727
6.36 N 6.8275 15.8517
6.37 N 6.2827 17.6990
6.38 N 5.7292 16.8982
6.39 N 5.7225 16.9423
6.4 N 6.8522 14.6987
6.41 N 6.3522 14.2985
6.42 N 5.5146 15.0603
6.43 N 4.9527 14.4766
6.44 N 4.4277 14.3823
6.45 N 4.2831 14.3725
6.46 N 4.4522 15.0799
6.47 S 3.6766 15.8988
6.48 S 3.8258 15.9298
6.49 S 3.6186 13.4296
6.5 N 4.0113 13.8969
6.51 S 3.7416 13.5109
6.52 S 3.3972 13.0952
6.53 S 3.8092 11.3029
6.54 S 3.5195 14.1249
6.55 S 3.5518 16.3584
6.56 S 3.6351 16.5843
6.57 S 3.3896 16.5818
6.58 S 3.3932 15.9110
6.59 S 3.0106 15.5671
6.6 S 3.2826 15.1881
6.61 S 3.5005 16.4382
6.62 S 3.3939 16.2563
6.63 S 3.4157 16.0885
6.64 S 3.5244 15.3996
6.65 N 4.6633 14.7711
6.66 N 4.1809 14.4989
6.67 S 3.5559 18.4842
6.68 S 3.6567 17.8469
6.69 S 3.4025 17.3345
6.7 S 3.2981 17.8224
6.71 S 3.1392 16.7854
6.72 S 3.0683 16.2876
6.73 S 3.2596 18.5632
6.74 S 3.4927 16.7301
6.75 S 3.3025 18.5414
6.76 S 3.4086 18.1939
6.77 S 3.3872 19.3255
6.78 S 3.5955 18.7901
6.79 S 3.6513 18.7756
6.8 S 3.3260 17.5246
6.81 S 3.1229 16.5830
6.82 S 3.4190 17.1049
6.83 S 3.2859 18.2916
6.84 S 3.0906 18.3619
6.85 S 3.2421 19.1836
6.86 S 3.2542 20.2096
6.87 S 2.8824 20.3100
6.88 S 2.9654 20.2919
6.89 S 3.2391 19.5587
6.9 S 3.0924 17.1943
6.91 S 3.0751 18.2348
6.92 S 3.2915 17.0696
6.93 S 3.2032 17.4580
6.94 S 3.0257 17.0487
6.95 S 2.9087 16.1076
6.96 S 3.4301 16.6458
6.97 S 3.2546 15.3035
6.98 S 3.3463 14.3437
6.99 S 3.1865 14.7426
7 S 3.2666 18.3268
7.01 S 3.2748 18.1099
7.02 S 3.1808 18.9726
7.03 S 3.0605 17.6465
7.04 S 3.0968 16.8336
7.05 S 3.3482 16.9884
7.06 S 3.3757 17.7141
7.07 S 3.1445 17.4243
7.08 S 3.1233 18.8965
7.09 S 3.1054 20.6316
7.1 S 3.3872 18.1767
7.11 S 3.0348 15.8934
7.12 S 3.0879 15.3419
7.13 S 3.2515 15.6176
7.14 S 3.2344 17.2044
7.15 S 3.4383 17.4286
7.16 S 3.5012 19.2925
7.17 S 3.5116 19.1823
7.18 S 3.6932 17.0450
7.19 S 2.9718 17.4885
7.2 S 3.1252 17.9728
7.21 S 3.3939 16.0171
7.22 S 3.2473 14.0467
7.23 S 2.9371 14.1476
7.24 S 3.2476 15.1401
7.25 S 3.5090 14.8213
7.26 S 3.2949 14.1277
7.27 S 2.9505 15.9991
7.28 S 3.4593 15.7037
7.29 S 3.6366 17.1532
7.3 S 3.4317 15.0490
7.31 S 3.0801 16.2031
7.32 S 3.2998 14.6471
7.33 S 3.3064 15.7951
7.34 S 3.3885 13.7703
7.35 S 3.2512 14.2519
7.36 S 3.1768 13.3267
7.37 S 3.3436 15.1909
7.38 S 3.4962 13.9390
7.39 S 3.2527 14.7865
7.4 S 3.3526 13.4896
7.41 S 3.2261 13.7286
7.42 S 3.1169 12.9958
7.43 S 3.3974 13.2700
7.44 S 3.2322 13.1909
7.45 S 3.4158 15.0926
7.46 S 3.1257 13.1693
7.47 S 3.1386 11.8389
7.48 S 3.2553 13.8382
7.49 S 3.2134 13.8114
7.5 S 2.8357 13.0743
7.51 S 3.1320 13.1982
7.52 S 3.3821 14.0673
7.53 S 3.2314 13.1737
7.54 S 3.2270 11.7289
7.55 S 3.1105 11.9878
7.56 S 3.4573 11.4707
7.57 S 3.3364 12.2369
7.58 S 3.1420 11.8805
7.59 S 3.1496 11.5377
7.6 S 3.3193 12.6939
7.61 S 3.0487 14.0024
7.62 S 3.3096 15.8773
7.63 S 3.2749 15.3854
7.64 S 3.4105 14.0673
7.65 S 3.4114 16.0296
7.66 S 3.3851 15.3678
7.67 S 3.0888 14.8910
7.68 S 3.5819 15.5990
7.69 S 3.4649 15.8249
7.7 S 3.3922 13.2848
7.71 S 3.0874 13.9227
7.72 S 3.0950 10.6038
7.73 S 3.4209 11.7402
7.74 S 3.5010 13.3227
7.75 S 3.4482 13.7125
7.76 S 3.4784 11.3335
7.77 S 3.1129 13.3935
7.78 S 3.2180 13.5463
7.79 S 3.2170 13.4416
7.8 S 3.4654 13.8138
7.81 S 3.1802 13.3913
7.82 S 3.2725 12.4056
7.83 S 3.2664 14.2343
7.84 S 3.4477 13.2418
7.85 S 3.3326 10.8088
7.86 S 3.4604 13.7942
7.87 S 3.3734 12.4649
7.88 S 3.3766 12.9952
7.89 S 3.2895 12.0599
7.9 S 3.2675 11.2850
7.91 S 3.3564 12.2258
7.92 S 3.3379 12.1359
7.93 S 3.4271 15.0085
7.94 S 3.6584 11.3887
7.95 S 3.3113 13.7036
7.96 S 3.6454 11.8720
7.97 S 3.2940 13.3484
7.98 S 2.9186 15.7531
7.99 S 3.0884 15.7324
8 S 3.4122 16.9248
8.01 S 3.2815 17.7138
8.02 S 2.9389 16.1505
8.03 S 3.1273 15.2426
8.04 S 3.0760 16.4162
8.05 S 3.2356 15.1199
8.06 S 3.1233 15.5618
8.07 S 3.0743 16.9542
8.08 S 3.4994 14.5106
8.09 S 2.9767 13.8112
8.1 S 3.4381 13.4899
8.11 S 3.2790 15.4587
8.12 S 3.3530 16.1643
8.13 S 3.1722 14.3021
8.14 S 3.0893 15.6961
8.15 S 3.1725 16.8337
8.16 S 3.0813 16.6313
8.17 S 3.2545 18.0752
8.18 S 3.3094 19.0383
8.19 S 3.4206 18.2302
8.2 S 3.1229 17.4083
8.21 S 3.1991 19.5481
8.22 S 2.9776 19.1040
8.23 S 3.1926 19.6658
8.24 S 2.8694 19.8370
8.25 S 3.3212 18.1933
8.26 S 3.0827 18.7876
8.27 S 3.1851 19.7770
8.28 S 3.0431 19.2755
8.29 S 3.0232 18.8378
8.3 S 3.3190 17.3929
8.31 S 3.3950 18.7525
8.32 S 3.5083 18.7956
8.33 S 3.2733 19.1271
8.34 S 3.1544 18.2925
8.35 S 3.0932 19.2218
8.36 S 3.1193 18.8523
8.37 S 3.3329 18.6988
8.38 S 3.2353 19.9384
8.39 S 3.3732 18.7464
8.4 S 3.1010 18.2039
8.41 S 3.1768 17.6373
8.42 S 3.1603 17.9486
8.43 S 3.3896 17.5624
8.44 S 3.2082 19.4638
8.45 S 3.3811 19.3665
8.46 S 3.3667 17.9780
8.47 S 3.3516 18.7374
8.48 S 3.7952 17.4542
8.49 S 3.6071 15.4045
8.5 S 3.2547 14.5491
8.51 S 3.1809 14.9688
8.52 S 3.3067 15.0319
8.53 S 3.5624 15.8442
8.54 S 3.3790 15.6035
8.55 S 3.3804 15.1279
8.56 S 3.6084 15.4887
8.57 S 3.3958 16.3983
8.58 S 3.3862 17.4259
8.59 S 3.1882 17.0271
8.6 S 3.6223 14.9887
8.61 S 3.6242 14.3116
8.62 S 3.8074 13.6882
8.63 N 4.4070 13.0164
8.64 S 3.4598 14.0883
8.65 N 4.4313 14.7768
8.66 N 4.0535 14.9053
8.67 S 3.5371 13.6817
8.68 N 4.2074 12.0787
8.69 N 4.2269 14.2921
8.7 N 4.0147 12.1084
8.71 S 3.4455 11.4900
8.72 S 3.7096 13.2808
8.73 N 4.0048 11.5319
8.74 S 3.7800 12.2054
8.75 N 5.5216 14.1478
